Id, Amenity, Centroid, Geometry
293783137,parking,"POINT (20.293710708618164 49.042547225952148)","LINEARRING (20.292865753173828 49.042667388916016, 20.292871475219727 49.042407989501953, 20.2945556640625 49.042427062988281, 20.2945499420166 49.042686462402344, 20.292865753173828 49.042667388916016)"
294850663,parking,"POINT (20.301555633544925 49.043088912963867)","LINEARRING (20.301349639892578 49.043010711669922, 20.301765441894531 49.043014526367188, 20.301761627197266 49.043167114257812, 20.301345825195312 49.043163299560547, 20.301349639892578 49.043010711669922)"
294850664,parking,"POINT (20.30232980182948 49.043086048510737)","LINEARRING (20.30206298828125 49.043010711669922, 20.302593231201172 49.043006896972656, 20.302595138549805 49.043163299560547, 20.302064895629883 49.043163299560547, 20.30206298828125 49.043010711669922)"
296305297,townhall,"POINT (20.150869471892811 48.993062194354337)","LINEARRING (20.150814056396484 48.992977142333984, 20.150796890258789 48.992973327636719, 20.150794982910156 48.992977142333984, 20.150651931762695 48.992950439453125, 20.150594711303711 48.993099212646484, 20.151086807250977 48.993186950683594, 20.151140213012695 48.9930534362793, 20.151063919067383 48.993038177490234, 20.151069641113281 48.993022918701172, 20.150930404663086 48.993000030517578, 20.150930404663086 48.992996215820312, 20.150915145874023 48.992992401123047, 20.150924682617188 48.992965698242188, 20.150825500488281 48.992946624755859, 20.150814056396484 48.992977142333984)"
313048475,parking,"POINT (20.217937769187902 49.136907970224996)","LINEARRING (20.217735290527344 49.137069702148438, 20.217931747436523 49.137111663818359, 20.218143463134766 49.136749267578125, 20.217948913574219 49.136692047119141, 20.217853546142578 49.136863708496094, 20.217903137207031 49.136882781982422, 20.217840194702148 49.136985778808594, 20.21778678894043 49.136981964111328, 20.217735290527344 49.137069702148438)"
315679433,parking,"POINT (20.294460296630856 49.045690536499016)","LINEARRING (20.294376373291016 49.045867919921875, 20.294712066650391 49.0457763671875, 20.294544219970703 49.045513153076172, 20.294208526611328 49.045604705810547, 20.294376373291016 49.045867919921875)"
315679437,parking,"POINT (20.296497358447329 49.045965975244293)","LINEARRING (20.295774459838867 49.046207427978516, 20.295747756958008 49.046165466308594, 20.295721054077148 49.046123504638672, 20.297220230102539 49.045722961425781, 20.297271728515625 49.045810699462891, 20.295774459838867 49.046207427978516)"
315681892,parking,"POINT (20.295421610425585 49.043171025533077)","LINEARRING (20.295066833496094 49.043327331542969, 20.295717239379883 49.0433349609375, 20.295768737792969 49.0433349609375, 20.2957763671875 49.043014526367188, 20.295074462890625 49.043006896972656, 20.295072555541992 49.0430908203125, 20.295068740844727 49.043251037597656, 20.295066833496094 49.043327331542969)"
315684958,parking,"POINT (20.299819862210668 49.045276883804938)","LINEARRING (20.299768447875977 49.045539855957031, 20.299545288085938 49.045539855957031, 20.299526214599609 49.0451774597168, 20.299591064453125 49.045150756835938, 20.299667358398438 49.045120239257812, 20.300201416015625 49.045116424560547, 20.300201416015625 49.045261383056641, 20.299766540527344 49.045265197753906, 20.299768447875977 49.045539855957031)"
315684967,parking,"POINT (20.298499604720618 49.0459491923569)","LINEARRING (20.298398971557617 49.046058654785156, 20.298311233520508 49.045917510986328, 20.298601150512695 49.045841217041016, 20.298688888549805 49.045978546142578, 20.298398971557617 49.046058654785156)"
315686121,parking,"POINT (20.297867861351509 49.045974459623849)","LINEARRING (20.298112869262695 49.046066284179688, 20.297649383544922 49.046077728271484, 20.297653198242188 49.045986175537109, 20.297807693481445 49.045986175537109, 20.297819137573242 49.045772552490234, 20.297872543334961 49.045772552490234, 20.298078536987305 49.0460205078125, 20.298112869262695 49.046066284179688)"
317105485,parking,"POINT (20.301031119543023 49.045206242421038)","LINEARRING (20.300815582275391 49.045078277587891, 20.301252365112305 49.045082092285156, 20.301250457763672 49.045169830322266, 20.301246643066406 49.045333862304688, 20.301122665405273 49.045333862304688, 20.300809860229492 49.045330047607422, 20.300815582275391 49.045078277587891)"
317505935,clinic,"POINT (20.081724680440054 49.052364163669459)","LINEARRING (20.081878662109375 49.052387237548828, 20.081825256347656 49.052284240722656, 20.081569671630859 49.052341461181641, 20.081626892089844 49.052444458007812, 20.081878662109375 49.052387237548828)"
317506184,clinic,"POINT (20.082061373283672 49.05233547817727)","LINEARRING (20.082208633422852 49.052398681640625, 20.082155227661133 49.052318572998047, 20.082096099853516 49.052230834960938, 20.082094192504883 49.052227020263672, 20.081918716430664 49.052265167236328, 20.082019805908203 49.052444458007812, 20.082208633422852 49.052398681640625)"
317586260,parking,"POINT (20.304112789274679 49.052683851685515)","LINEARRING (20.303840637207031 49.052783966064453, 20.303981781005859 49.052505493164062, 20.304388046264648 49.052585601806641, 20.304235458374023 49.052864074707031, 20.303840637207031 49.052783966064453)"
317588511,parking,"POINT (20.304242134224992 49.052064195481933)","LINEARRING (20.304004669189453 49.052284240722656, 20.304176330566406 49.051795959472656, 20.304479598999023 49.051845550537109, 20.304309844970703 49.052330017089844, 20.304201126098633 49.052314758300781, 20.304100036621094 49.052299499511719, 20.304004669189453 49.052284240722656)"
317588516,parking,"POINT (20.302883065142197 49.052391096476981)","LINEARRING (20.303136825561523 49.052349090576172, 20.302932739257812 49.052452087402344, 20.302906036376953 49.052509307861328, 20.302677154541016 49.052474975585938, 20.302719116210938 49.052291870117188, 20.303136825561523 49.052349090576172)"
317717467,parking,"POINT (20.305334091186523 49.051553726196289)","LINEARRING (20.305381774902344 49.051750183105469, 20.305524826049805 49.051399230957031, 20.305286407470703 49.051357269287109, 20.305143356323242 49.051708221435547, 20.305381774902344 49.051750183105469)"
317728310,parking,"POINT (20.301863393267233 49.049595449611353)","LINEARRING (20.302196502685547 49.049781799316406, 20.301742553710938 49.049869537353516, 20.301731109619141 49.049842834472656, 20.301656723022461 49.049686431884766, 20.301586151123047 49.049533843994141, 20.301528930664062 49.049411773681641, 20.301984786987305 49.049320220947266, 20.302196502685547 49.049781799316406)"
317731572,parking,"POINT (20.298065253950892 49.04643162420394)","LINEARRING (20.298330307006836 49.046493530273438, 20.297830581665039 49.046600341796875, 20.297767639160156 49.046474456787109, 20.2981014251709 49.046405792236328, 20.298095703125 49.046188354492188, 20.298160552978516 49.046188354492188, 20.298330307006836 49.046493530273438)"
318300592,parking,"POINT (20.289696077783443 49.05885596392968)","LINEARRING (20.290256500244141 49.059394836425781, 20.290079116821289 49.05938720703125, 20.290153503417969 49.058830261230469, 20.289457321166992 49.058792114257812, 20.289388656616211 49.059364318847656, 20.289213180541992 49.059352874755859, 20.289157867431641 49.058864593505859, 20.288970947265625 49.058860778808594, 20.288885116577148 49.0588493347168, 20.288827896118164 49.058742523193359, 20.28895378112793 49.058589935302734, 20.289033889770508 49.058544158935547, 20.289115905761719 49.058540344238281, 20.289119720458984 49.058521270751953, 20.289127349853516 49.058448791503906, 20.290424346923828 49.058494567871094, 20.290416717529297 49.058563232421875, 20.290256500244141 49.059394836425781)"
318432144,parking,"POINT (20.304420320228466 49.053372465270861)","LINEARRING (20.304744720458984 49.052925109863281, 20.304569244384766 49.052883148193359, 20.304094314575195 49.053817749023438, 20.304275512695312 49.053859710693359, 20.304744720458984 49.052925109863281)"
318432145,parking,"POINT (20.30471134185791 49.052797317504883)","LINEARRING (20.304590225219727 49.052841186523438, 20.304765701293945 49.052879333496094, 20.304832458496094 49.052753448486328, 20.304656982421875 49.052715301513672, 20.304590225219727 49.052841186523438)"
318517035,parking,"POINT (20.297782106523496 49.055010489225438)","LINEARRING (20.297760009765625 49.054851531982422, 20.297863006591797 49.054874420166016, 20.297847747802734 49.054901123046875, 20.297939300537109 49.0549201965332, 20.297809600830078 49.055168151855469, 20.297618865966797 49.055122375488281, 20.297760009765625 49.054851531982422)"
318517038,parking,"POINT (20.29887841000436 49.055156457734746)","LINEARRING (20.2987003326416 49.055294036865234, 20.298866271972656 49.054977416992188, 20.299057006835938 49.055019378662109, 20.29888916015625 49.055335998535156, 20.2987003326416 49.055294036865234)"
318884294,parking,"POINT (20.301858901977539 49.053417205810547)","LINEARRING (20.30162239074707 49.053447723388672, 20.301675796508789 49.053314208984375, 20.302095413208008 49.053386688232422, 20.302042007446289 49.053520202636719, 20.30162239074707 49.053447723388672)"
318884295,parking,"POINT (20.300771713256836 49.053232192993157)","LINEARRING (20.300540924072266 49.053260803222656, 20.300590515136719 49.053134918212891, 20.301002502441406 49.053203582763672, 20.300952911376953 49.053329467773438, 20.300540924072266 49.053260803222656)"
319336642,parking,"POINT (20.266269671179273 49.059527208842759)","LINEARRING (20.266103744506836 49.05859375, 20.267736434936523 49.059593200683594, 20.2672176361084 49.059944152832031, 20.26673698425293 49.060077667236328, 20.266246795654297 49.0601806640625, 20.265958786010742 49.060237884521484, 20.265689849853516 49.060249328613281, 20.265417098999023 49.0601921081543, 20.265262603759766 49.060111999511719, 20.265132904052734 49.059940338134766, 20.265041351318359 49.059715270996094, 20.264984130859375 49.0594596862793, 20.265037536621094 49.059322357177734, 20.266103744506836 49.05859375)"
320091123,parking,"POINT (20.300827790822005 49.0540362785808)","LINEARRING (20.300369262695312 49.05389404296875, 20.300319671630859 49.054027557373047, 20.301284790039062 49.054180145263672, 20.301334381103516 49.054042816162109, 20.300369262695312 49.05389404296875)"
320742273,library,"POINT (20.286689556618928 49.058440085899313)","LINEARRING (20.286231994628906 49.05859375, 20.286176681518555 49.058418273925781, 20.287145614624023 49.058284759521484, 20.287200927734375 49.058464050292969, 20.286231994628906 49.05859375)"
321887990,place_of_worship,"POINT (20.296447436526837 49.050464810335633)","LINEARRING (20.296516418457031 49.0502815246582, 20.296470642089844 49.050315856933594, 20.296455383300781 49.050312042236328, 20.296438217163086 49.050312042236328, 20.296421051025391 49.050308227539062, 20.296403884887695 49.050312042236328, 20.296388626098633 49.050315856933594, 20.296371459960938 49.050319671630859, 20.296358108520508 49.050323486328125, 20.296346664428711 49.050334930419922, 20.296316146850586 49.050319671630859, 20.296268463134766 49.050361633300781, 20.296237945556641 49.050384521484375, 20.296188354492188 49.0504264831543, 20.29621696472168 49.050441741943359, 20.296207427978516 49.050453186035156, 20.296201705932617 49.050464630126953, 20.296197891235352 49.05047607421875, 20.296199798583984 49.050487518310547, 20.296201705932617 49.050498962402344, 20.296209335327148 49.050510406494141, 20.296220779418945 49.050521850585938, 20.296234130859375 49.050529479980469, 20.296201705932617 49.050556182861328, 20.296363830566406 49.050643920898438, 20.296396255493164 49.050617218017578, 20.296411514282227 49.050621032714844, 20.296428680419922 49.050624847412109, 20.29644775390625 49.050628662109375, 20.296466827392578 49.050628662109375, 20.296485900878906 49.050624847412109, 20.2965030670166 49.050621032714844, 20.296518325805664 49.050613403320312, 20.296531677246094 49.050605773925781, 20.296560287475586 49.050621032714844, 20.296598434448242 49.050586700439453, 20.296604156494141 49.050590515136719, 20.296655654907227 49.0505485534668, 20.296651840209961 49.050544738769531, 20.296689987182617 49.050514221191406, 20.296663284301758 49.050498962402344, 20.296670913696289 49.050487518310547, 20.29667854309082 49.050479888916016, 20.296682357788086 49.050468444824219, 20.296682357788086 49.050457000732422, 20.296680450439453 49.050445556640625, 20.296674728393555 49.050434112548828, 20.296667098999023 49.050422668457031, 20.296657562255859 49.0504150390625, 20.296701431274414 49.050376892089844, 20.296689987182617 49.050373077392578, 20.29669189453125 49.050369262695312, 20.296527862548828 49.050285339355469, 20.296525955200195 49.050289154052734, 20.296516418457031 49.0502815246582)"
323307114,parking,"POINT (20.303420398722878 49.048205338977915)","LINEARRING (20.303134918212891 49.048336029052734, 20.303165435791016 49.048053741455078, 20.303707122802734 49.048076629638672, 20.303676605224609 49.048355102539062, 20.303134918212891 49.048336029052734)"
323307117,parking,"POINT (20.305032185816962 49.048763037327873)","LINEARRING (20.304847717285156 49.048999786376953, 20.305280685424805 49.048973083496094, 20.305217742919922 49.048526763916016, 20.304782867431641 49.048553466796875, 20.304847717285156 49.048999786376953)"
323307123,parking,"POINT (20.30315633526299 49.049343878674357)","LINEARRING (20.303024291992188 49.049522399902344, 20.303426742553711 49.049434661865234, 20.303287506103516 49.049163818359375, 20.302885055541992 49.04925537109375, 20.303024291992188 49.049522399902344)"
323526693,parking,"POINT (20.29687899665123 49.048899462710622)","LINEARRING (20.296516418457031 49.048957824707031, 20.297298431396484 49.048980712890625, 20.297307968139648 49.048912048339844, 20.296884536743164 49.048892974853516, 20.296720504760742 49.048744201660156, 20.296527862548828 49.048740386962891, 20.296516418457031 49.048957824707031)"
323702199,parking,"POINT (20.29491208556216 49.047821139343512)","LINEARRING (20.295127868652344 49.047634124755859, 20.294563293457031 49.047767639160156, 20.294694900512695 49.048007965087891, 20.295261383056641 49.047874450683594, 20.295127868652344 49.047634124755859)"
329952554,parking,"POINT (20.303040181150696 49.045086863089445)","LINEARRING (20.303411483764648 49.045280456542969, 20.303415298461914 49.044895172119141, 20.302667617797852 49.044895172119141, 20.302663803100586 49.0452766418457, 20.303411483764648 49.045280456542969)"
329952560,parking,"POINT (20.302560760353817 49.046175638298372)","LINEARRING (20.302337646484375 49.046436309814453, 20.30296516418457 49.046302795410156, 20.302974700927734 49.046012878417969, 20.302112579345703 49.0460090637207, 20.302337646484375 49.046436309814453)"
335271808,parking,"POINT (20.220800993848769 49.13868841235599)","LINEARRING (20.220611572265625 49.138767242431641, 20.220605850219727 49.138645172119141, 20.221004486083984 49.138626098632812, 20.221010208129883 49.138713836669922, 20.220834732055664 49.138721466064453, 20.220832824707031 49.138740539550781, 20.220678329467773 49.138751983642578, 20.220663070678711 49.138767242431641, 20.220611572265625 49.138767242431641)"
335277220,parking,"POINT (20.228300480752921 49.139446763939105)","LINEARRING (20.227838516235352 49.139610290527344, 20.227651596069336 49.139461517333984, 20.227581024169922 49.139324188232422, 20.22892951965332 49.1392936706543, 20.228933334350586 49.139350891113281, 20.228937149047852 49.139404296875, 20.228940963745117 49.139446258544922, 20.228948593139648 49.139545440673828, 20.228952407836914 49.139595031738281, 20.227838516235352 49.139610290527344)"
337454911,parking,"POINT (20.295658620898489 49.048453584470451)","LINEARRING (20.295480728149414 49.048686981201172, 20.295269012451172 49.048500061035156, 20.295835494995117 49.048221588134766, 20.296049118041992 49.048404693603516, 20.295480728149414 49.048686981201172)"
339079389,parking,"POINT (20.310372818780394 49.060131986828779)","LINEARRING (20.310409545898438 49.059738159179688, 20.310346603393555 49.059761047363281, 20.310001373291016 49.059886932373047, 20.309684753417969 49.0600700378418, 20.309835433959961 49.060253143310547, 20.310199737548828 49.060420989990234, 20.310474395751953 49.060531616210938, 20.310693740844727 49.0604362487793, 20.31104850769043 49.060153961181641, 20.311025619506836 49.060092926025391, 20.310409545898438 49.059738159179688)"
360208815,place_of_worship,"POINT (20.209402802217145 49.054387446658943)","LINEARRING (20.209531784057617 49.054527282714844, 20.209369659423828 49.054355621337891, 20.209220886230469 49.054485321044922, 20.209115982055664 49.054435729980469, 20.209299087524414 49.054283142089844, 20.209451675415039 49.0542106628418, 20.209678649902344 49.054477691650391, 20.209531784057617 49.054527282714844)"
369384249,parking,"POINT (20.184786949110876 49.125665676750806)","LINEARRING (20.184661865234375 49.125846862792969, 20.184587478637695 49.125778198242188, 20.184822082519531 49.1255989074707, 20.184867858886719 49.1254768371582, 20.18494987487793 49.125492095947266, 20.184921264648438 49.125633239746094, 20.184661865234375 49.125846862792969)"
369384250,parking,"POINT (20.184503719706512 49.125572508774376)","LINEARRING (20.184318542480469 49.125755310058594, 20.184318542480469 49.125648498535156, 20.184341430664062 49.12554931640625, 20.184427261352539 49.125484466552734, 20.184625625610352 49.125473022460938, 20.184747695922852 49.125442504882812, 20.184658050537109 49.125553131103516, 20.184431076049805 49.125694274902344, 20.184318542480469 49.125755310058594)"
373221514,fountain,"POINT (20.302973838954209 49.055173762917974)","LINEARRING (20.3029842376709 49.055145263671875, 20.303001403808594 49.055149078369141, 20.303012847900391 49.055156707763672, 20.303020477294922 49.055168151855469, 20.303018569946289 49.055179595947266, 20.303010940551758 49.055191040039062, 20.302997589111328 49.055198669433594, 20.302980422973633 49.055202484130859, 20.302963256835938 49.055202484130859, 20.302946090698242 49.055198669433594, 20.302934646606445 49.055191040039062, 20.302928924560547 49.055179595947266, 20.302928924560547 49.0551643371582, 20.302936553955078 49.055156707763672, 20.302949905395508 49.055149078369141, 20.302967071533203 49.055145263671875, 20.3029842376709 49.055145263671875)"
373221516,fountain,"POINT (20.303164575946568 49.05520786264146)","LINEARRING (20.303167343139648 49.055194854736328, 20.30317497253418 49.055198669433594, 20.303180694580078 49.055198669433594, 20.303182601928711 49.055206298828125, 20.303182601928711 49.055210113525391, 20.303180694580078 49.055213928222656, 20.30317497253418 49.055217742919922, 20.303169250488281 49.055221557617188, 20.30316162109375 49.055221557617188, 20.303153991699219 49.055217742919922, 20.30314826965332 49.055213928222656, 20.303146362304688 49.055210113525391, 20.303144454956055 49.055206298828125, 20.30314826965332 49.055202484130859, 20.303153991699219 49.055198669433594, 20.303159713745117 49.055194854736328, 20.303167343139648 49.055194854736328)"
376277919,parking,"POINT (20.296950170002592 49.050265001427512)","LINEARRING (20.296600341796875 49.049968719482422, 20.297250747680664 49.0503044128418, 20.297309875488281 49.050308227539062, 20.297370910644531 49.050296783447266, 20.297420501708984 49.050483703613281, 20.297025680541992 49.050533294677734, 20.296979904174805 49.050373077392578, 20.296445846557617 49.050102233886719, 20.296600341796875 49.049968719482422)"
376277920,parking,"POINT (20.297806405751071 49.049935178593749)","LINEARRING (20.298007965087891 49.0498161315918, 20.297536849975586 49.049907684326172, 20.297603607177734 49.050052642822266, 20.298074722290039 49.049964904785156, 20.298007965087891 49.0498161315918)"
376277923,parking,"POINT (20.296601601294274 49.051048077090137)","LINEARRING (20.296365737915039 49.051010131835938, 20.296745300292969 49.050941467285156, 20.296808242797852 49.051143646240234, 20.2963924407959 49.051090240478516, 20.296365737915039 49.051010131835938)"
399325351,parking,"POINT (20.280798912048336 49.0702838897705)","LINEARRING (20.281026840209961 49.070247650146484, 20.28074836730957 49.0704345703125, 20.280570983886719 49.070320129394531, 20.280849456787109 49.070133209228516, 20.281026840209961 49.070247650146484)"
399325352,parking,"POINT (20.279174730709975 49.071012727148528)","LINEARRING (20.279853820800781 49.071029663085938, 20.279142379760742 49.071079254150391, 20.278671264648438 49.071395874023438, 20.278396606445312 49.071247100830078, 20.279247283935547 49.070674896240234, 20.279373168945312 49.070648193359375, 20.279516220092773 49.070674896240234, 20.279600143432617 49.070743560791016, 20.27961540222168 49.070831298828125, 20.279577255249023 49.070903778076172, 20.279609680175781 49.070930480957031, 20.279932022094727 49.0709114074707, 20.279853820800781 49.071029663085938)"
402242090,social_facility,"POINT (20.309310254282476 49.056464613045421)","LINEARRING (20.309505462646484 49.056392669677734, 20.309299468994141 49.056610107421875, 20.309114456176758 49.056533813476562, 20.309192657470703 49.056453704833984, 20.309322357177734 49.056320190429688, 20.309505462646484 49.056392669677734)"
402969973,parking,"POINT (20.308362726512083 49.055674134891468)","LINEARRING (20.30858039855957 49.055595397949219, 20.30833625793457 49.055839538574219, 20.308145523071289 49.055755615234375, 20.308387756347656 49.055507659912109, 20.30858039855957 49.055595397949219)"
403183734,parking,"POINT (20.250872267177716 49.044573941788613)","LINEARRING (20.251020431518555 49.044662475585938, 20.25091552734375 49.044700622558594, 20.250724792480469 49.044486999511719, 20.250825881958008 49.0444450378418, 20.251020431518555 49.044662475585938)"
416190953,parking,"POINT (20.30633394335889 49.060985087034339)","LINEARRING (20.3072566986084 49.060981750488281, 20.307260513305664 49.060932159423828, 20.307010650634766 49.06072998046875, 20.306423187255859 49.0610466003418, 20.305896759033203 49.060649871826172, 20.305400848388672 49.060909271240234, 20.305671691894531 49.061111450195312, 20.305824279785156 49.061225891113281, 20.305931091308594 49.0611686706543, 20.306186676025391 49.061229705810547, 20.30626106262207 49.061225891113281, 20.306528091430664 49.061222076416016, 20.306650161743164 49.061222076416016, 20.306980133056641 49.061119079589844, 20.307024002075195 49.06109619140625, 20.307214736938477 49.061004638671875, 20.3072566986084 49.060981750488281)"
416190959,parking,"POINT (20.308562791676277 49.060488560415585)","LINEARRING (20.308399200439453 49.060619354248047, 20.30877685546875 49.060394287109375, 20.308727264404297 49.060356140136719, 20.308347702026367 49.060585021972656, 20.308399200439453 49.060619354248047)"
416190961,parking,"POINT (20.307358379367273 49.060733985705916)","LINEARRING (20.307327270507812 49.060894012451172, 20.307600021362305 49.060749053955078, 20.307310104370117 49.0605583190918, 20.3071346282959 49.060752868652344, 20.307327270507812 49.060894012451172)"
416190964,parking,"POINT (20.309056566090952 49.060510359988434)","LINEARRING (20.309064865112305 49.060733795166016, 20.309404373168945 49.060459136962891, 20.3091983795166 49.060234069824219, 20.308874130249023 49.060417175292969, 20.308704376220703 49.060672760009766, 20.309064865112305 49.060733795166016)"
416190966,parking,"POINT (20.306629613761345 49.061398106533041)","LINEARRING (20.307163238525391 49.0611457824707, 20.30665397644043 49.0616569519043, 20.306133270263672 49.061573028564453, 20.306177139282227 49.061309814453125, 20.306663513183594 49.061305999755859, 20.306877136230469 49.061264038085938, 20.307163238525391 49.0611457824707)"
416786145,parking,"POINT (20.293665188004713 49.047563305645447)","LINEARRING (20.29365348815918 49.047813415527344, 20.293415069580078 49.0473747253418, 20.293678283691406 49.047313690185547, 20.293914794921875 49.047752380371094, 20.29365348815918 49.047813415527344)"
416786150,parking,"POINT (20.295474922243351 49.047923358877846)","LINEARRING (20.295480728149414 49.04803466796875, 20.295316696166992 49.047882080078125, 20.295469284057617 49.047813415527344, 20.295633316040039 49.0479621887207, 20.295480728149414 49.04803466796875)"
420750387,parking,"POINT (20.061337859712992 49.0672988917706)","LINEARRING (20.060752868652344 49.067714691162109, 20.062404632568359 49.067409515380859, 20.062292098999023 49.066856384277344, 20.060264587402344 49.067214965820312, 20.060169219970703 49.067459106445312, 20.060752868652344 49.067714691162109)"
420750389,parking,"POINT (20.066459950306594 49.064906232979936)","LINEARRING (20.065570831298828 49.065433502197266, 20.065601348876953 49.065097808837891, 20.065473556518555 49.064861297607422, 20.066886901855469 49.064460754394531, 20.067546844482422 49.064632415771484, 20.067523956298828 49.064872741699219, 20.065570831298828 49.065433502197266)"
420750390,fuel,"POINT (20.065093503048402 49.065207697542064)","LINEARRING (20.064939498901367 49.065341949462891, 20.065349578857422 49.065223693847656, 20.065248489379883 49.0650749206543, 20.064838409423828 49.065189361572266, 20.064939498901367 49.065341949462891)"
420750391,fuel,"POINT (20.062724113464352 49.066919326782219)","LINEARRING (20.062877655029297 49.066997528076172, 20.06279182434082 49.066799163818359, 20.062570571899414 49.066841125488281, 20.062656402587891 49.067039489746094, 20.062877655029297 49.066997528076172)"
420750401,place_of_worship,"POINT (20.077859325380413 49.054308712282285)","LINEARRING (20.077882766723633 49.054222106933594, 20.077844619750977 49.054225921630859, 20.077844619750977 49.054229736328125, 20.077747344970703 49.054237365722656, 20.077754974365234 49.054283142089844, 20.077735900878906 49.054286956787109, 20.07774543762207 49.054313659667969, 20.077693939208984 49.054317474365234, 20.077703475952148 49.054363250732422, 20.0777530670166 49.054359436035156, 20.0777587890625 49.054389953613281, 20.078018188476562 49.054370880126953, 20.078031539916992 49.054351806640625, 20.07801628112793 49.054279327392578, 20.077991485595703 49.054264068603516, 20.077981948852539 49.054218292236328, 20.077884674072266 49.054225921630859, 20.077882766723633 49.054222106933594)"
429940189,parking,"POINT (20.174609560086239 49.057428173543379)","LINEARRING (20.174472808837891 49.057559967041016, 20.174507141113281 49.057281494140625, 20.174758911132812 49.057304382324219, 20.174694061279297 49.057582855224609, 20.174472808837891 49.057559967041016)"
429940190,parking,"POINT (20.183450950892073 49.058277795922308)","LINEARRING (20.182266235351562 49.058284759521484, 20.182308197021484 49.058032989501953, 20.184450149536133 49.058250427246094, 20.184429168701172 49.058380126953125, 20.184635162353516 49.058395385742188, 20.184610366821289 49.058502197265625, 20.184444427490234 49.058490753173828, 20.182266235351562 49.058284759521484)"
431167427,school,"POINT (20.2869241195828 49.045367863779369)","LINEARRING (20.286434173583984 49.045795440673828, 20.286376953125 49.045700073242188, 20.286928176879883 49.044830322265625, 20.287050247192383 49.0447998046875, 20.28748893737793 49.045509338378906, 20.286434173583984 49.045795440673828)"
431389810,parking,"POINT (20.213044421058296 49.0535893647381)","LINEARRING (20.212886810302734 49.052944183349609, 20.213279724121094 49.052986145019531, 20.213157653808594 49.053493499755859, 20.213134765625 49.053562164306641, 20.213222503662109 49.053581237792969, 20.213220596313477 49.053619384765625, 20.213274002075195 49.053623199462891, 20.213161468505859 49.054096221923828, 20.212839126586914 49.054153442382812, 20.212739944458008 49.054111480712891, 20.21278190612793 49.054061889648438, 20.213083267211914 49.054042816162109, 20.213169097900391 49.053623199462891, 20.2127685546875 49.053569793701172, 20.212886810302734 49.052944183349609)"
431389811,parking,"POINT (20.213507229733295 49.05373850633277)","LINEARRING (20.213294982910156 49.053916931152344, 20.213638305664062 49.053947448730469, 20.213720321655273 49.053562164306641, 20.213376998901367 49.05352783203125, 20.213294982910156 49.053916931152344)"
439611190,parking,"POINT (20.06351189474082 49.121220448429234)","LINEARRING (20.063516616821289 49.1215934753418, 20.063312530517578 49.121200561523438, 20.063234329223633 49.120979309082031, 20.06353759765625 49.120903015136719, 20.06379508972168 49.121261596679688, 20.063587188720703 49.121574401855469, 20.063516616821289 49.1215934753418)"
442940653,parking,"POINT (20.204135894775391 49.05708122253418)","LINEARRING (20.203983306884766 49.057155609130859, 20.204010009765625 49.056987762451172, 20.204288482666016 49.0570068359375, 20.204261779785156 49.057174682617188, 20.203983306884766 49.057155609130859)"
442940659,feeding_place,"POINT (20.202905983649575 49.033333865620293)","LINEARRING (20.202878952026367 49.033351898193359, 20.202939987182617 49.033344268798828, 20.202934265136719 49.033317565917969, 20.202873229980469 49.033321380615234, 20.202878952026367 49.033351898193359)"
442955816,parking,"POINT (20.127090522429846 49.11445212400902)","LINEARRING (20.126508712768555 49.114673614501953, 20.126440048217773 49.114616394042969, 20.126823425292969 49.114418029785156, 20.127090454101562 49.114372253417969, 20.127571105957031 49.114288330078125, 20.127763748168945 49.1143913269043, 20.127298355102539 49.114444732666016, 20.126853942871094 49.114524841308594, 20.126508712768555 49.114673614501953)"
448677028,parking,"POINT (20.27912524676832 49.067237491640739)","LINEARRING (20.278827667236328 49.067340850830078, 20.278759002685547 49.067207336425781, 20.279525756835938 49.067195892333984, 20.278827667236328 49.067340850830078)"
448942080,parking,"POINT (20.279999683316575 49.058701249725615)","LINEARRING (20.27985954284668 49.058803558349609, 20.279804229736328 49.058650970458984, 20.280139923095703 49.058597564697266, 20.280193328857422 49.058753967285156, 20.27985954284668 49.058803558349609)"
448942081,parking,"POINT (20.28049976011426 49.057977444835451)","LINEARRING (20.280439376831055 49.058135986328125, 20.280672073364258 49.058097839355469, 20.280561447143555 49.057819366455078, 20.280326843261719 49.057857513427734, 20.280439376831055 49.058135986328125)"
449591567,parking,"POINT (20.278891935530364 49.057757644076666)","LINEARRING (20.2786808013916 49.057895660400391, 20.278610229492188 49.057689666748047, 20.279029846191406 49.057651519775391, 20.2791805267334 49.057685852050781, 20.279201507568359 49.057746887207031, 20.279109954833984 49.057815551757812, 20.2786808013916 49.057895660400391)"
449591570,parking,"POINT (20.276575310089292 49.058238194384749)","LINEARRING (20.276220321655273 49.058364868164062, 20.276172637939453 49.058258056640625, 20.276931762695312 49.058113098144531, 20.276979446411133 49.0582160949707, 20.276220321655273 49.058364868164062)"
456235361,parking,"POINT (20.296536273985897 49.058292663725254)","LINEARRING (20.296236038208008 49.058544158935547, 20.296606063842773 49.058528900146484, 20.296596527099609 49.058387756347656, 20.296817779541016 49.058380126953125, 20.296802520751953 49.058025360107422, 20.296468734741211 49.0579833984375, 20.296487808227539 49.058330535888672, 20.296215057373047 49.0583381652832, 20.296220779418945 49.058403015136719, 20.296236038208008 49.058544158935547)"
