Id, Geometry
51018505,"POLYGON ((17.276901245117188 49.563667297363281, 17.276828765869141 49.563652038574219, 17.276762008666992 49.56365966796875, 17.276687622070312 49.563678741455078, 17.276584625244141 49.56378173828125, 17.276569366455078 49.5638313293457, 17.276529312133789 49.563972473144531, 17.276510238647461 49.5645637512207, 17.276544570922852 49.564628601074219, 17.27665901184082 49.564712524414062, 17.276985168457031 49.564754486083984, 17.277084350585938 49.564716339111328, 17.277128219604492 49.5646858215332, 17.27714729309082 49.564640045166016, 17.277118682861328 49.564361572265625, 17.277065277099609 49.563873291015625, 17.277027130126953 49.563789367675781, 17.276985168457031 49.563724517822266, 17.276901245117188 49.563667297363281))"
51018512,"POLYGON ((17.278030395507812 49.564670562744141, 17.277854919433594 49.564483642578125, 17.277669906616211 49.564292907714844, 17.277482986450195 49.5640983581543, 17.277393341064453 49.56402587890625, 17.277305603027344 49.564014434814453, 17.277244567871094 49.564052581787109, 17.277257919311523 49.564113616943359, 17.277387619018555 49.564239501953125, 17.277524948120117 49.564296722412109, 17.277622222900391 49.5643424987793, 17.277706146240234 49.564491271972656, 17.27772331237793 49.5645866394043, 17.277671813964844 49.564609527587891, 17.277605056762695 49.5645866394043, 17.277475357055664 49.564434051513672, 17.277444839477539 49.564403533935547, 17.277379989624023 49.564376831054688, 17.277328491210938 49.564399719238281, 17.277292251586914 49.564426422119141, 17.277299880981445 49.564559936523438, 17.277292251586914 49.56494140625, 17.277317047119141 49.564990997314453, 17.277360916137695 49.56500244140625, 17.27745246887207 49.56500244140625, 17.27787971496582 49.56494140625, 17.277994155883789 49.564914703369141, 17.278036117553711 49.564903259277344, 17.278112411499023 49.564857482910156, 17.278100967407227 49.564765930175781, 17.278030395507812 49.564670562744141))"
51018516,"POLYGON ((17.293512344360352 49.561012268066406, 17.293228149414062 49.560947418212891, 17.293176651000977 49.560962677001953, 17.293130874633789 49.561065673828125, 17.293169021606445 49.561100006103516, 17.2934513092041 49.561115264892578, 17.293512344360352 49.561012268066406))"
51018517,"POLYGON ((17.295433044433594 49.564285278320312, 17.29536247253418 49.564258575439453, 17.295316696166992 49.564258575439453, 17.295194625854492 49.564285278320312, 17.295093536376953 49.564361572265625, 17.295047760009766 49.564395904541016, 17.29503059387207 49.564430236816406, 17.294994354248047 49.564491271972656, 17.295045852661133 49.564559936523438, 17.295164108276367 49.564620971679688, 17.295232772827148 49.564620971679688, 17.295278549194336 49.564582824707031, 17.295499801635742 49.564369201660156, 17.295478820800781 49.564315795898438, 17.295433044433594 49.564285278320312))"
51018611,"POLYGON ((17.202329635620117 49.6451530456543, 17.202156066894531 49.645107269287109, 17.202018737792969 49.645290374755859, 17.202184677124023 49.645339965820312, 17.202329635620117 49.6451530456543))"
51018706,"POLYGON ((17.308149337768555 49.581569671630859, 17.307819366455078 49.581390380859375, 17.307577133178711 49.581581115722656, 17.307897567749023 49.581764221191406, 17.308149337768555 49.581569671630859))"
51018710,"POLYGON ((17.309164047241211 49.581634521484375, 17.30906867980957 49.581573486328125, 17.308799743652344 49.581752777099609, 17.308956146240234 49.581844329833984, 17.309165954589844 49.581710815429688, 17.309110641479492 49.581668853759766, 17.309164047241211 49.581634521484375))"
51018713,"POLYGON ((17.243490219116211 49.647068023681641, 17.243644714355469 49.646991729736328, 17.243736267089844 49.646884918212891, 17.243795394897461 49.646759033203125, 17.2437744140625 49.646587371826172, 17.243751525878906 49.646389007568359, 17.243719100952148 49.646175384521484, 17.243684768676758 49.646015167236328, 17.24363899230957 49.645904541015625, 17.243539810180664 49.645839691162109, 17.243412017822266 49.64581298828125, 17.243343353271484 49.64581298828125, 17.243324279785156 49.645839691162109, 17.243398666381836 49.645889282226562, 17.243509292602539 49.6459846496582, 17.243541717529297 49.6461067199707, 17.243585586547852 49.646278381347656, 17.24365234375 49.646453857421875, 17.243692398071289 49.646579742431641, 17.243696212768555 49.646697998046875, 17.243608474731445 49.646793365478516, 17.243537902832031 49.6468620300293, 17.243494033813477 49.646942138671875, 17.243392944335938 49.646999359130859, 17.243217468261719 49.647026062011719, 17.243076324462891 49.647010803222656, 17.242975234985352 49.646976470947266, 17.242895126342773 49.646900177001953, 17.242891311645508 49.646804809570312, 17.242944717407227 49.646629333496094, 17.242773056030273 49.646568298339844, 17.242593765258789 49.6464958190918, 17.242406845092773 49.646427154541016, 17.242212295532227 49.6463737487793, 17.242021560668945 49.646335601806641, 17.241928100585938 49.646289825439453, 17.241914749145508 49.646224975585938, 17.241933822631836 49.646160125732422, 17.24188232421875 49.6461296081543, 17.241744995117188 49.646163940429688, 17.241670608520508 49.646221160888672, 17.241706848144531 49.646293640136719, 17.241859436035156 49.646358489990234, 17.242233276367188 49.646492004394531, 17.242219924926758 49.646583557128906, 17.24224853515625 49.646625518798828, 17.242321014404297 49.646644592285156, 17.242414474487305 49.646625518798828, 17.242549896240234 49.646621704101562, 17.242656707763672 49.646656036376953, 17.242748260498047 49.6467399597168, 17.242815017700195 49.646865844726562, 17.242847442626953 49.6469841003418, 17.242937088012695 49.6470832824707, 17.243108749389648 49.647125244140625, 17.243310928344727 49.647113800048828, 17.243490219116211 49.647068023681641))"
51018717,"POLYGON ((17.249685287475586 49.621974945068359, 17.249614715576172 49.6219596862793, 17.249500274658203 49.622039794921875, 17.249408721923828 49.622138977050781, 17.249351501464844 49.622211456298828, 17.249309539794922 49.622283935546875, 17.249412536621094 49.622310638427734, 17.249483108520508 49.622280120849609, 17.249588012695312 49.622238159179688, 17.249658584594727 49.622146606445312, 17.249702453613281 49.622051239013672, 17.249685287475586 49.621974945068359))"
51018719,"POLYGON ((17.305496215820312 49.586723327636719, 17.30525016784668 49.5865592956543, 17.305131912231445 49.586631774902344, 17.305374145507812 49.586799621582031, 17.305496215820312 49.586723327636719))"
51018723,"POLYGON ((17.305339813232422 49.586444854736328, 17.304758071899414 49.586032867431641, 17.304492950439453 49.586189270019531, 17.305084228515625 49.586597442626953, 17.305339813232422 49.586444854736328))"
51018732,"POLYGON ((17.230297088623047 49.633762359619141, 17.230178833007812 49.633739471435547, 17.230047225952148 49.633766174316406, 17.22990608215332 49.633842468261719, 17.229770660400391 49.633926391601562, 17.229639053344727 49.6340446472168, 17.22950553894043 49.634159088134766, 17.22938346862793 49.634292602539062, 17.229284286499023 49.634422302246094, 17.229166030883789 49.634544372558594, 17.229221343994141 49.634601593017578, 17.229360580444336 49.634651184082031, 17.229516983032227 49.634693145751953, 17.229654312133789 49.634742736816406, 17.229804992675781 49.634803771972656, 17.229909896850586 49.634815216064453, 17.230018615722656 49.634738922119141, 17.230167388916016 49.634647369384766, 17.230314254760742 49.634559631347656, 17.230489730834961 49.634445190429688, 17.230630874633789 49.63433837890625, 17.230743408203125 49.634231567382812, 17.230825424194336 49.634109497070312, 17.230878829956055 49.633987426757812, 17.230871200561523 49.6339111328125, 17.230802536010742 49.633884429931641, 17.230682373046875 49.633857727050781, 17.230531692504883 49.633834838867188, 17.23039436340332 49.6338005065918, 17.230297088623047 49.633762359619141))"
51018734,"POLYGON ((17.230985641479492 49.633579254150391, 17.2309513092041 49.633544921875, 17.230871200561523 49.633548736572266, 17.230680465698242 49.633609771728516, 17.230497360229492 49.6336555480957, 17.230381011962891 49.633689880371094, 17.230417251586914 49.633731842041016, 17.230512619018555 49.633773803710938, 17.23065185546875 49.633808135986328, 17.230810165405273 49.633827209472656, 17.230857849121094 49.633827209472656, 17.230918884277344 49.633758544921875, 17.2309627532959 49.633659362792969, 17.230985641479492 49.633579254150391))"
51029562,"POLYGON ((17.2642765045166 49.566127777099609, 17.264242172241211 49.566123962402344, 17.264209747314453 49.566123962402344, 17.264177322387695 49.566127777099609, 17.264144897460938 49.566139221191406, 17.264118194580078 49.5661506652832, 17.264093399047852 49.566165924072266, 17.264074325561523 49.566184997558594, 17.264060974121094 49.566207885742188, 17.264057159423828 49.566230773925781, 17.264060974121094 49.566249847412109, 17.264068603515625 49.566268920898438, 17.264083862304688 49.566291809082031, 17.264104843139648 49.566307067871094, 17.264131546020508 49.566322326660156, 17.26416015625 49.566333770751953, 17.264190673828125 49.566341400146484, 17.264217376708984 49.566341400146484, 17.264249801635742 49.56634521484375, 17.264284133911133 49.566337585449219, 17.264314651489258 49.566329956054688, 17.264345169067383 49.566310882568359, 17.264375686645508 49.566287994384766, 17.26439094543457 49.566265106201172, 17.264396667480469 49.566246032714844, 17.264394760131836 49.56622314453125, 17.26439094543457 49.566204071044922, 17.264379501342773 49.566184997558594, 17.264362335205078 49.566169738769531, 17.264339447021484 49.5661506652832, 17.264307022094727 49.566135406494141, 17.2642765045166 49.566127777099609))"
51029563,"POLYGON ((17.270280838012695 49.569530487060547, 17.270847320556641 49.569381713867188, 17.271175384521484 49.569259643554688, 17.271535873413086 49.569061279296875, 17.271869659423828 49.568866729736328, 17.272125244140625 49.568645477294922, 17.272315979003906 49.568332672119141, 17.272619247436523 49.567890167236328, 17.272890090942383 49.5673828125, 17.273153305053711 49.567024230957031, 17.273307800292969 49.566825866699219, 17.273269653320312 49.566604614257812, 17.273172378540039 49.5662956237793, 17.2729434967041 49.566005706787109, 17.272670745849609 49.565799713134766, 17.272272109985352 49.565628051757812, 17.271890640258789 49.565528869628906, 17.271408081054688 49.565471649169922, 17.270761489868164 49.565399169921875, 17.270288467407227 49.565376281738281, 17.269739151000977 49.565387725830078, 17.269247055053711 49.565395355224609, 17.268890380859375 49.565395355224609, 17.268604278564453 49.565372467041016, 17.268243789672852 49.565330505371094, 17.267965316772461 49.565315246582031, 17.268007278442383 49.565422058105469, 17.268131256103516 49.565509796142578, 17.268558502197266 49.565555572509766, 17.269229888916016 49.565654754638672, 17.269668579101562 49.565708160400391, 17.270303726196289 49.565750122070312, 17.270877838134766 49.565780639648438, 17.27137565612793 49.565822601318359, 17.271827697753906 49.565895080566406, 17.272123336791992 49.566005706787109, 17.27250862121582 49.566200256347656, 17.272722244262695 49.566326141357422, 17.27277946472168 49.566421508789062, 17.27277946472168 49.5665397644043, 17.2725830078125 49.566890716552734, 17.272340774536133 49.567329406738281, 17.272090911865234 49.567684173583984, 17.271865844726562 49.568035125732422, 17.271791458129883 49.568313598632812, 17.271713256835938 49.568508148193359, 17.271570205688477 49.568675994873047, 17.271343231201172 49.568866729736328, 17.271078109741211 49.568992614746094, 17.270557403564453 49.569168090820312, 17.27009391784668 49.569282531738281, 17.269737243652344 49.5693359375, 17.269447326660156 49.569374084472656, 17.269231796264648 49.569370269775391, 17.268962860107422 49.569271087646484, 17.268842697143555 49.569271087646484, 17.268730163574219 49.569328308105469, 17.268281936645508 49.5692253112793, 17.268064498901367 49.569190979003906, 17.267942428588867 49.569305419921875, 17.268487930297852 49.569530487060547, 17.268783569335938 49.569644927978516, 17.269392013549805 49.569686889648438, 17.269681930541992 49.569664001464844, 17.270280838012695 49.569530487060547))"
51029564,"POLYGON ((17.293815612792969 49.561237335205078, 17.293508529663086 49.561172485351562, 17.2933292388916 49.561172485351562, 17.293157577514648 49.561191558837891, 17.293115615844727 49.561225891113281, 17.293035507202148 49.561397552490234, 17.293087005615234 49.561424255371094, 17.293500900268555 49.561450958251953, 17.293806076049805 49.561504364013672, 17.293954849243164 49.561538696289062, 17.294042587280273 49.561431884765625, 17.294124603271484 49.561332702636719, 17.293815612792969 49.561237335205078))"
51029565,"POLYGON ((17.294454574584961 49.562702178955078, 17.294368743896484 49.562667846679688, 17.29429817199707 49.562652587890625, 17.29414176940918 49.562774658203125, 17.29393196105957 49.562900543212891, 17.293907165527344 49.562965393066406, 17.293928146362305 49.563034057617188, 17.294027328491211 49.563064575195312, 17.294187545776367 49.563007354736328, 17.294391632080078 49.562915802001953, 17.294586181640625 49.562786102294922, 17.294525146484375 49.562728881835938, 17.294454574584961 49.562702178955078))"
51029566,"POLYGON ((17.295673370361328 49.564365386962891, 17.295627593994141 49.564361572265625, 17.295585632324219 49.564376831054688, 17.295522689819336 49.564449310302734, 17.295356750488281 49.564620971679688, 17.295333862304688 49.564647674560547, 17.295331954956055 49.564674377441406, 17.29541015625 49.564720153808594, 17.295495986938477 49.5647087097168, 17.2955322265625 49.564701080322266, 17.29554557800293 49.5646858215332, 17.295740127563477 49.564510345458984, 17.295772552490234 49.564483642578125, 17.295766830444336 49.564422607421875, 17.295673370361328 49.564365386962891))"
