WKT,name,waterway
"LINESTRING (20.1238961 49.0126853,20.123992 49.0127383,20.124052 49.0130722,20.1241341 49.013201,20.1243621 49.0133206,20.1247001 49.0134737,20.1249468 49.0135581,20.1252016 49.0136425,20.1256657 49.0137762,20.1259929 49.0138273,20.1262799 49.0138484,20.1266688 49.013924,20.1269075 49.0140102,20.1272562 49.0141598,20.1274466 49.0142811,20.1283613 49.015078,20.1290747 49.0156075,20.1297668 49.0161124,20.1300538 49.0163358,20.1304319 49.0168688,20.1308531 49.0170852,20.1310315 49.0171073)",Hájsky potok,stream
"LINESTRING (20.0996482 48.9936504,20.1000667 48.9935026,20.1007318 48.9934252,20.1013112 48.99339,20.1014185 48.99339,20.1017511 48.9933372,20.1025397 48.9928972,20.1028454 48.9926438,20.1032317 48.9924502,20.1035857 48.9922566,20.10409 48.9921651,20.1043743 48.9921545,20.104605 48.9921651,20.1053077 48.9923059,20.1057261 48.9923903,20.1059782 48.9923587,20.1064503 48.9922707,20.1071209 48.9923059,20.1073998 48.992246,20.1077807 48.9922495,20.1081026 48.9922108,20.1085317 48.9921087,20.1088965 48.9920102,20.1093042 48.9919222,20.1097602 48.9919116,20.1100713 48.9917919,20.1103342 48.991711,20.1105702 48.9916124,20.1110959 48.9912463,20.1116162 48.9910598,20.1118898 48.9907993,20.1119327 48.9906268,20.1118845 48.9904086,20.1119596 48.9901798,20.1120239 48.9898911,20.1122171 48.9896236,20.112437 48.9894265,20.1127052 48.9893244,20.1129949 48.989254,20.1136225 48.9890005,20.1140839 48.9889161,20.1144165 48.9888844,20.114454 48.9888281,20.1148564 48.9888105,20.1150012 48.9887964,20.1151621 48.9887753,20.1152158 48.9887858,20.1153874 48.988821,20.1156557 48.9887753,20.1159185 48.9888069,20.1161009 48.9887436,20.1165193 48.9887365,20.1165515 48.9887013,20.1167554 48.9888421,20.116986 48.9888175,20.1176083 48.9889196,20.1177692 48.9890076,20.1179892 48.9890674,20.1182198 48.98899,20.1185363 48.9889724,20.1187992 48.9889689,20.1190191 48.9889442,20.119223 48.9890287,20.1194322 48.989085,20.1196575 48.9889935,20.1198721 48.9889794,20.1201886 48.9890322,20.1204085 48.989078,20.1208055 48.9891237,20.1210415 48.9890322,20.1213098 48.9890076,20.1215565 48.9890111,20.1217633 48.9890146,20.1219696 48.9890181,20.1223907 48.9890481,20.1227099 48.9891061,20.1230746 48.9891801,20.1233 48.9892329,20.1236701 48.9892646,20.1240992 48.9891625,20.1243889 48.9891413,20.1245928 48.9891942,20.1252741 48.9894159,20.1256067 48.9895638,20.125789 48.9896166,20.1261592 48.989599,20.1268512 48.9895356,20.127334 48.9894863,20.1279724 48.9894687,20.1291284 48.9893983,20.1296246 48.9893526,20.1298553 48.9893455,20.130448 48.9893631,20.130778 48.9893156,20.1310847 48.9892233)",,stream
"LINESTRING (20.1204973879273 48.9882556276371,20.1207814 48.9883599,20.1209584 48.9884813,20.121122 48.9885922,20.1212883 48.9886661,20.1214036 48.988726,20.1214895 48.9887876,20.1215968 48.9888879,20.1217633 48.9890146)",,stream
"LINESTRING (20.1190942 48.9902361,20.1193035 48.9901305,20.1197541 48.9900531,20.1200813 48.9899651,20.1205265 48.9899475,20.1208109 48.9899123,20.1210576 48.989863,20.1213688 48.9898278,20.1214707 48.9896658,20.1216155 48.9895039,20.1217604 48.9893772,20.12205 48.9892294,20.1223451 48.9890815,20.1223907 48.9890481)",,stream
"LINESTRING (20.117383 48.9926226,20.1179516 48.9923763,20.1183325 48.9922073,20.1186812 48.9920419,20.1189494 48.9919679,20.1194268 48.9918342,20.1198345 48.9918166,20.1201349 48.9917462,20.1203602 48.9915667,20.120827 48.9909999,20.1210415 48.9908063,20.1212829 48.9907465,20.121519 48.9907113,20.121873 48.9905318,20.1221305 48.9904332,20.1224256 48.9904086,20.1227206 48.9904403,20.1230746 48.9904966,20.1234019 48.9904438,20.1238847 48.9901199,20.1243567 48.9898595,20.1248288 48.9896412,20.1256067 48.9895638)",,stream
"LINESTRING (20.1896524 49.000028,20.1903605 48.998761,20.1908755 48.9976911,20.1919267 48.9965457,20.1919055 48.9962269,20.1927209 48.9958609,20.1936865 48.9955934,20.195446 48.995354,20.1972055 48.9950443,20.1983213 48.9947346,20.19948 48.9944107,20.1996517 48.9939813,20.1998126 48.9937842,20.2006924 48.9935237,20.2020872 48.9931506,20.2033853 48.9929465,20.2043831 48.9929254,20.2064001 48.9928409,20.2077305 48.992679,20.2097046 48.9922707,20.2109492 48.9919187,20.2118128 48.9914892,20.212462 48.9911438,20.2125179 48.991141)",,stream
"LINESTRING (20.1911437 49.0108242,20.1918733 49.0102612,20.1923454 49.0100853,20.1929853 49.009946,20.1949417 49.0095575,20.1967013 49.0091353,20.1976561 49.0087834,20.1980798 49.0083897,20.1991689 49.0077278,20.1996195 49.0072844,20.2001345 49.006461,20.2005315 49.0059753,20.2011108 49.005539,20.2013791 49.0052927,20.2015465 49.00508,20.2016473 49.0047719,20.2025056 49.0043284,20.2026236 49.0039977,20.2026665 49.0036528,20.2023017 49.0030968,20.2014005 49.0025267,20.2014005 49.0022803,20.2012718 49.0015624,20.2011537 49.0010978,20.2008533 49.0005418,20.2008212 49.0001335,20.2009392 48.9998309,20.201261 48.9996549,20.2014327 48.9995986,20.2015641 48.9995106,20.2016339 48.9993698,20.2016419 48.9992466,20.2018002 48.9989053,20.2018002 48.9987363,20.2018082 48.9986343,20.2018833 48.9983773,20.201924 48.9982646,20.2019611 48.9980923,20.2018967 48.9977034,20.2018484 48.9971965,20.201835 48.9969255,20.2018753 48.9967091,20.2019423 48.9965454,20.2019906 48.9964363,20.2019986 48.9962181,20.2020094 48.9961037,20.2020442 48.9959471,20.2020282 48.9957711,20.2019209 48.9954086,20.2019209 48.9952731,20.202004 48.9951164,20.2020194 48.9950218,20.2020228 48.9949228,20.2020811 48.9948828,20.2022347 48.9945973,20.2023232 48.9944371,20.202364 48.9943804,20.2025297 48.9940851,20.2028382 48.993529,20.2029777 48.9932457,20.2031198 48.9931647,20.2033022 48.9930081,20.2033853 48.9929465)",,stream
"LINESTRING (20.208782 49.0001054,20.2097663 48.9994349,20.2101633 48.9990707,20.2109975 48.9982806,20.2114212 48.9978248,20.2120623 48.997091,20.212293 48.9967038,20.2124807 48.9963747,20.2125505 48.996116,20.2126041 48.9957025,20.2128553 48.9951684,20.212875 48.995134,20.2154553 48.9926842,20.2160655 48.9921004,20.2161098 48.9920533,20.2161547 48.9920155,20.2162068 48.9920117)",,stream
"LINESTRING (20.2178585 49.0004221,20.2179015 48.9999365,20.2179658 48.9992326,20.2180302 48.9986483,20.2179551 48.9981908,20.2180946 48.9977755,20.2185452 48.9971913,20.2187705 48.9968534,20.2189207 48.996424,20.2191996 48.9960368,20.219661 48.9957482,20.2198219 48.9956215,20.2200043 48.9951991,20.220015 48.9948894,20.2201196 48.9943702,20.2203101 48.9941591,20.2204764 48.9938828,20.2205821 48.9936228,20.2206839 48.9936146)",,stream
"LINESTRING (20.2127034726283 48.9841063769394,20.212419 48.9847445,20.211904 48.9869905,20.211786 48.9890533,20.212242 48.9906339,20.2126014 48.9910387,20.2129303 48.9911912,20.2135195 48.9913379)",,stream
"LINESTRING (20.1969824281448 48.9848138200003,20.1972055 48.9855824,20.1973343 48.986202,20.1975918 48.9867089,20.1985788 48.9873003,20.1992011 48.9877509,20.1996517 48.9883,20.1999306 48.9886943,20.2002311 48.9889618,20.2004456 48.9892716,20.2005905 48.9893983,20.2006388 48.9896834,20.2006624 48.9897658,20.200763 48.9897659)",,stream
"LINESTRING (20.2246298818741 48.983569691513,20.224725 48.9836602,20.224843 48.9840263,20.2247357 48.9845755,20.2248216 48.9850613,20.2251005 48.9857654,20.2253258 48.9865117,20.2255404 48.9874341,20.2258086 48.9881803,20.2260232 48.9885535,20.2257335 48.9891519,20.2253687 48.9897292,20.2251434 48.990215,20.2251434 48.9907078,20.22524 48.9911443,20.2252829 48.9916511,20.2254588 48.9921685,20.2262646 48.9934393,20.2267152 48.9941239,20.2268537 48.994318)",,stream
"LINESTRING (20.1766027700861 48.9857308995042,20.1777327 48.9862583,20.1783979 48.986723,20.1787627 48.9870961,20.1792347 48.9873073,20.1795673 48.9875537,20.1799753 48.9880602)",,stream
"LINESTRING (20.18380393502 48.9854068488874,20.1841593 48.9861175,20.1845884 48.9869483,20.1852536 48.9876664,20.1858598 48.9883176,20.1860315 48.9884444,20.1860583 48.9886485,20.186128 48.9886749,20.1863045 48.9887083,20.1863402 48.9887215)",,stream
"LINESTRING (20.1872080286163 48.9852536655289,20.187099 48.9853219,20.1866054 48.9860189,20.1862299 48.9863216,20.1860475 48.9867159,20.1860583 48.9870468,20.1862889 48.987258,20.187099 48.9874094,20.1872384 48.9875256,20.1873135 48.9876312,20.187335 48.9879339,20.1873189 48.9881487,20.187283 48.988267,20.187336 48.988296)",,stream
"LINESTRING (20.1704371 48.9997816,20.1703727 48.9994789,20.1701474 48.99912,20.1695895 48.9986695,20.1691925 48.9983105,20.1691925 48.998043,20.1688814 48.9974306,20.1688787 48.9969308,20.1688814 48.9965859,20.1688009 48.9963501,20.1687908 48.9961876,20.1688565 48.9961743)",,stream
"LINESTRING (20.1671219 49.0084174,20.1683128 49.0071155,20.1693427 49.0058487,20.1705873 49.0049689,20.1714778 49.0043003,20.1723897 49.0035824,20.1731729 49.0034064,20.1735484 49.0030827,20.1744389 49.0024352,20.175065 49.0021936,20.1753955 49.0021402,20.1759624 49.0019143,20.1767027 49.0016891,20.1772821 49.0014568,20.1774537 49.0012245,20.1775932 49.0009782,20.1779795 49.0007529,20.1783657 49.0004644,20.178473 49.0003165,20.1786446 49.000042,20.1793206 48.9996971,20.179503 48.9993804,20.179739 48.999127,20.1802003 48.9989721,20.1809084 48.9988384,20.1810141 48.9988066,20.1814234 48.9986835,20.1820993 48.998402,20.182668 48.9980219,20.1834619 48.9977826,20.1841271 48.9974376,20.1846743 48.9973039,20.1852107 48.9971701,20.1854575 48.9970012,20.1857042 48.996966,20.1857149 48.9966704,20.1857364 48.9964733,20.1859724 48.9960931,20.1865196 48.9961283,20.1866484 48.9956989,20.1866054 48.9950936,20.1862407 48.9947557,20.185672 48.9943122,20.1854575 48.9938616,20.1853824 48.9934252,20.1851785 48.9931999,20.1843202 48.9927423,20.1832473 48.9923622,20.1827216 48.9919187,20.1825714 48.9915315,20.182448 48.99141,20.1822035 48.9912473,20.1822126 48.9911625)",,stream
"LINESTRING (20.1824963 49.0037372,20.1823246 49.0031883,20.1819706 49.0026463,20.1814556 49.002041,20.1811659 49.0017102,20.181005 49.0013231,20.1809406 49.0010556,20.1806831 49.0005488,20.1807475 49.0000772,20.1807797 48.9997605,20.1805115 48.9994297,20.180726 48.9991622,20.1810141 48.9988066)",,stream
"LINESTRING (20.1743424 49.0107257,20.1742887 49.0099868,20.1743209 49.0091705,20.174396 49.0084104,20.1747286 49.0076996,20.1749733 49.0072894,20.1750183 49.007214,20.1750076 49.0067988,20.1744711 49.0065595,20.1737094 49.0065595,20.1731944 49.0061794,20.173012 49.0057501,20.1729154 49.0053419,20.1728725 49.0048774,20.1730657 49.0044833,20.1734626 49.0039343,20.1738059 49.003505,20.1743424 49.0031812,20.1747072 49.0028082,20.1750505 49.0024774,20.1753955 49.0021402)",,stream
"LINESTRING (20.1759839 49.0084878,20.1758873 49.0081359,20.1756835 49.0078192,20.1750505 49.0074322,20.1749733 49.0072894)",,stream
"LINESTRING (20.2600872 49.0061161,20.2604574 49.0061794,20.2608061 49.0060879,20.2610958 49.005905,20.261423 49.0059014,20.2616644 49.0057959,20.2618736 49.0057431,20.2622813 49.0058064,20.2624851 49.0057501,20.2627468 49.0054439)",,stream
"LINESTRING (20.2604731 49.0052408,20.2605991 49.0052264,20.2608195 49.005254,20.2610421 49.0052715,20.261246 49.0052205,20.2614874 49.0051906,20.2617583 49.0051924,20.2620319 49.0051906,20.2623805 49.0051818,20.2625924 49.0051677,20.2627373 49.0051871,20.2628928 49.0052346,20.2630538 49.0052962,20.2631825 49.0053437,20.2632784 49.0053701)",,stream
"LINESTRING (20.2558709 49.0055657,20.2559164 49.0055826,20.2561283 49.0057783,20.2563831 49.0059824,20.2567023 49.0061161,20.2569759 49.0062516,20.2572253 49.0063607,20.2574426 49.0064293,20.2578852 49.0065806,20.2581829 49.006753,20.2585128 49.0068621,20.2586925 49.0069307,20.258958 49.0070205,20.2595696 49.0071489,20.2599424 49.0071348,20.2605432 49.0070662,20.26068 49.0070451,20.2613264 49.006973,20.2617314 49.00698,20.2619728 49.0069571,20.2621391 49.0069149,20.2623779 49.0068551,20.2626568 49.0068252,20.2629438 49.0068357,20.2634159 49.0068498,20.26355 49.0068392,20.2638638 49.0067953,20.2641079 49.0067442,20.2643868 49.0066,20.2653176 49.0063536,20.265618 49.0063114,20.2659398 49.0062164,20.2660713 49.0060897,20.2662429 49.0060387,20.266495 49.0060651,20.2667928 49.0060017,20.2670208 49.0059261,20.2673882 49.005773,20.2679783 49.0057572,20.2685872 49.0056991,20.2688447 49.0057308,20.2690726 49.0055953,20.2697593 49.0052663,20.2700195 49.0051431,20.2701884 49.0050199,20.2703708 49.004844,20.2704191 49.0048158,20.2706686 49.0045273,20.2708295 49.0044094,20.2711111 49.0043284,20.2718675 49.0043232,20.2727392 49.0043161,20.2729672 49.0043179,20.2733159 49.0044252,20.2737048 49.0044252,20.2739596 49.0044235,20.2741608 49.0044657,20.2744693 49.0044903,20.2748233 49.0045009,20.275113 49.0045273,20.2753812 49.0045554,20.2763897 49.0046469,20.2771005 49.0046663,20.2772641 49.0047208,20.277425 49.0046311,20.2776048 49.0045589,20.2779186 49.0045255,20.2784014 49.0044428,20.2786374 49.0044217,20.2790451 49.0044974,20.2795386 49.0046434,20.2799302 49.0046909,20.2802306 49.0047085,20.2805793 49.0046557,20.2807456 49.0045396,20.2809039 49.0044745,20.2811024 49.0043742,20.2812472 49.0042897,20.2816629 49.0041736,20.2824032 49.0039695,20.2832293 49.0037724,20.2841949 49.0038358,20.285241 49.0038006,20.2856916 49.0037795,20.2861959 49.0036563,20.2865016 49.0035824,20.2869415 49.0034909,20.2876282 49.0032023,20.2883497 49.0028064,20.2887493 49.0025126,20.2889258 49.0023146,20.2892975 49.0022405)",,stream
"LINESTRING (20.2865982 49.0041736,20.2878642 49.0033361,20.2887547 49.0029138,20.2894628 49.0027237,20.2902138 49.0026604,20.2911043 49.0027589,20.2920699 49.0026041,20.2928316 49.0024211,20.2935719 49.0023366,20.2940869 49.0023788,20.2950418 49.0021888,20.2959001 49.0019143,20.2974938766191 49.0014879097751)",,stream
"LINESTRING (20.2889693 49.0033783,20.2894252 49.0033044,20.2899939 49.0032938,20.2904069 49.0032798,20.2911097 49.0032199,20.2923649 49.002963,20.2931696 49.0027132,20.2940869 49.0023788)",,stream
"LINESTRING (20.2832508 49.0002532,20.284431 49.000394,20.2855682 49.000211,20.2911472 48.9991552,20.2954548 48.9988842,20.2972138904781 48.9988637982839)",,stream
"LINESTRING (20.1699016620672 48.9860324476853,20.1712739 48.9863357,20.1730978 48.9865469,20.1760912 48.9869694,20.1777327 48.9873636,20.1782477 48.9876312,20.1799753 48.9880602,20.1802325 48.988124,20.1809513 48.9881381,20.1814341 48.9881592,20.1820671 48.9883,20.1827575 48.9883458,20.1831293 48.9883704,20.1839018 48.9886309,20.1844275 48.9887788,20.1846126 48.9888193,20.1850303 48.988851,20.1851578 48.9888328)",,stream
"LINESTRING (20.1802682701569 48.9855659529199,20.1806402 48.9860611,20.1809621 48.9865892,20.1810908 48.9868074,20.1823139 48.9878494,20.1827575 48.9883458)",,stream
"LINESTRING (20.2360621407861 48.9830552427278,20.2360271 48.9830798,20.2356919 48.9835431)",,stream
"LINESTRING (20.1990509 49.0158485,20.1997483 49.0156867,20.2000809 49.0154475,20.2004564 49.0152786,20.2010894 49.014976,20.2033317 49.0136742,20.2044797 49.013347,20.2051192 49.0130147,20.2053219 49.0127876,20.2054955 49.0127719,20.2059925 49.0126328,20.206325 49.0124568,20.2065986 49.0124111,20.2070439 49.0123548,20.2076071 49.0122422,20.2080095 49.0121296,20.2084333 49.0120804,20.208798 49.0120557,20.2095663 49.0118888,20.21155 49.0111479,20.2126455 49.0106045,20.2132559 49.0102155,20.2138084 49.0098988,20.214141 49.0094731,20.2151495 49.0087728,20.2160668 49.0083647,20.2170592 49.007953,20.2178574 49.0075569,20.2185506 49.0071507,20.2192157 49.0069114,20.2197897 49.0067354,20.2202564 49.0063413,20.2204174 49.0060985,20.2206802 49.0059683,20.221383 49.0057924,20.2218175 49.0055671,20.2226919 49.0046944,20.223797 49.0039378,20.2248484 49.0032094,20.2257872 49.0027272,20.2263558 49.002495,20.2274662 49.0024,20.2280778 49.0026357,20.2284694 49.0028117,20.2291994 49.00293,20.2306634 49.0030897,20.2330479 49.0034927,20.238761 49.0044727,20.2394772 49.0045554,20.2403676 49.0044815,20.2418348 49.0042792,20.2422869 49.0042218)",,stream
"LINESTRING (20.2152514 49.0154686,20.2158093 49.0152575,20.2169895 49.0148142,20.2174115 49.0145151,20.2182555 49.0139979,20.2191245 49.0134842,20.2203154 49.0130128,20.2216995 49.0127313,20.2233732 49.0125342,20.2255134 49.0127421,20.2263987 49.0128157,20.2276432 49.0124217,20.2287702 49.0118933,20.2294993 49.0115561,20.2323854 49.0101627,20.2353465 49.0093042,20.2371597 49.0089101,20.2380073 49.0082345,20.2384257 49.0077911,20.2393484 49.007214,20.2418375 49.0058557,20.2420735 49.0056446,20.2423927 49.0051642,20.2426797 49.0044938,20.242731 49.0043805,20.2427935 49.0043717)",,stream
"LINESTRING (20.2330184 49.0158134,20.2343273 49.0163833,20.2372563 49.0169392,20.241462 49.0171292,20.2429318 49.0169744,20.2435112 49.0169111,20.2457642 49.0166859,20.2475667 49.0161722,20.2476632 49.0159189,20.2475667 49.0155319,20.2475452 49.0150886,20.2476868 49.0140409,20.2480173 49.0131816,20.2481139 49.0128087,20.2482769 49.0118595,20.2488005 49.0108594,20.2494872 49.0100994,20.2504849 49.0092408,20.2507445 49.0089179,20.2508497 49.0085863,20.2504903 49.0079318,20.2504259 49.0075976,20.2504709 49.0074632,20.2508122 49.0071155,20.2510428 49.0068727,20.2510733 49.006708,20.2511204 49.0067069)",,stream
"LINESTRING (20.2475345 49.0018087,20.2483499 49.0023155,20.2493477 49.0025337,20.2497768 49.0027308,20.2502781 49.0031554)",,stream
"LINESTRING (20.2498841 48.9919468,20.2504849 48.9933266,20.2514076 48.9949457,20.2525663 48.9958749,20.2538752 48.9964522,20.2546263 48.9969731,20.2555275 48.9977614,20.2566004 48.9985217,20.2578878 48.999127,20.2595401 48.999845,20.2614498 49.0004925,20.2635526 49.0015061,20.2646041 49.0019002,20.2650359 49.0020621,20.2654999 49.0024369,20.2662027 49.0028346,20.2665192 49.0029472,20.2669054 49.003139,20.2671361 49.0034592,20.2673009 49.0036021,20.2672917 49.0039202,20.2673265 49.0045167,20.2673975 49.0045484)",,stream
"LINESTRING (20.2601731 49.0057079,20.2612647 49.0056569,20.262469 49.0054686,20.2627468 49.0054439,20.263102 49.0054123,20.2632784 49.0053701,20.263778 49.0052504,20.264411 49.0051589,20.2649689 49.0051308,20.2654838 49.0050745,20.2659559 49.004983,20.2664736 49.0048897,20.2666365 49.0048397,20.2668667 49.0047285)",,stream
"LINESTRING (20.2984965 49.0203728,20.2989685 49.020999,20.2993333 49.0212945,20.2995264 49.0215759,20.2996455540223 49.0216540557839)",,stream
"LINESTRING (20.2581999316399 48.9820590476887,20.2582955 48.9821041,20.2599263 48.9826111,20.2611279 48.9829209,20.2622866 48.9834138,20.2636814 48.9840756,20.2651191 48.9846107,20.2658701 48.9851318,20.2665353 48.9855683,20.2679515 48.9859626,20.269432 48.9863568,20.2705264 48.9864413,20.2727365 48.9863146,20.27426 48.9861597,20.2754402 48.985864,20.2757084 48.9858077,20.2797103 48.9864413,20.2804398 48.9865892,20.2809226 48.9863639,20.2814054 48.9861386,20.2826404 48.986181,20.283047 48.9861949,20.2840984 48.9862512,20.2871025 48.987244,20.2877247 48.9895884,20.2885508 48.9904332,20.2891624 48.9910176,20.289334 48.9914752,20.2900636 48.9918201,20.2915764 48.9924185,20.2927029 48.9931225,20.2939582 48.9939602,20.2940869 48.9944882,20.2948379 48.9948613,20.2952349 48.9950091,20.2956426 48.9954385,20.2963722 48.9956497,20.2968875754002 48.9958054785301)",,stream
"LINESTRING (20.266157845889 48.9817009435424,20.2665996 48.9822308,20.2669859 48.9828786,20.2688527 48.9841038,20.269475 48.984484,20.2718997 48.9852444,20.2727365 48.9855542,20.2757084 48.9858077)",,stream
